
601–800,Rochester Institute of TechnologyUnited States,"13,784",16.2,17%,35 : 65
601–800,University of RoehamptonUnited Kingdom,"7,169",17.6,28%,73 : 27
601–800,Universiti Sains MalaysiaMalaysia,"25,975",12.9,8%,63 : 37
601–800,University of SalamancaSpain,"30,943",18.5,14%,58 : 42
601–800,University of SalfordUnited Kingdom,"15,790",16.6,26%,52 : 48
601–800,Samara State Aerospace UniversityRussian Federation,"6,314",9.0,6%,n/a
601–800,University of Santiago de CompostelaSpain,"27,573",15.9,8%,62 : 38
601–800,São Paulo State University (UNESP)Brazil,"44,059",13.3,3%,49 : 51
601–800,Savitribai Phule Pune UniversityIndia,"6,155",15.9,3%,41 : 59
601–800,University of Science and Technology BeijingChina,"24,384",15.8,3%,36 : 64
601–800,University of SeoulSouth Korea,"8,902",17.0,5%,35 : 65
601–800,University of SevilleSpain,"54,413",18.5,2%,49 : 51
601–800,Shanghai UniversityChina,"36,461",13.5,5%,46 : 54
601–800,Shantou UniversityChinaExplore,"9,857",12.0,n/a,50 : 50
601–800,Sharif University of TechnologyIran,"11,228",17.9,n/a,26 : 74
601–800,Sichuan UniversityChina,"60,848",13.9,4%,50 : 50
601–800,Sogang UniversitySouth Korea,"9,440",21.5,7%,43 : 57
601–800,University of Southern QueenslandAustraliaExplore,"11,921",25.9,19%,57 : 43
601–800,University of South WalesUnited Kingdom,"17,332",17.0,19%,51 : 49
601–800,Suranaree University of TechnologyThailand,"14,107",32.6,1%,54 : 46
601–800,University of SzegedHungary,"20,864",13.1,12%,57 : 43
601–800,University of TabrizIran,"22,421",30.2,n/a,51 : 49
601–800,Taipei Medical UniversityTaiwanExplore,"5,929",12.1,7%,57 : 43
601–800,Tallinn University of TechnologyEstonia,"10,921",21.2,10%,52 : 48
601–800,Technical University of MadridSpain,"40,371",13.6,12%,32 : 68
601–800,University of Technology of CompiègneFrance,"4,321",15.4,24%,36 : 64
601–800,Teesside UniversityUnited KingdomExplore,"11,095",18.1,12%,56 : 44
601–800,University of TehranIran,"59,457",29.4,2%,43 : 57
601–800,Tehran University of Medical SciencesIran,"12,668",7.6,3%,60 : 40
601–800,Universiti Teknologi MalaysiaMalaysia,"18,214",10.5,14%,52 : 48
601–800,Universiti Teknologi PetronasMalaysiaExplore,"5,875",15.3,22%,34 : 66
601–800,University of Texas at El PasoUnited States,"16,595",23.8,7%,53 : 47
601–800,Tezpur UniversityIndia,"3,611",13.8,n/a,40 : 60
601–800,Tokyo University of Agriculture and TechnologyJapan,"5,797",14.8,6%,28 : 72
601–800,Tokyo University of ScienceJapan,"19,791",25.1,1%,20 : 80
601–800,University of VigoSpain,"19,472",16.6,6%,50 : 50
601–800,Vilnius UniversityLithuania,"17,364",12.3,6%,61 : 39
601–800,Warsaw University of TechnologyPoland,"31,101",13.0,5%,37 : 63
601–800,Waseda UniversityJapan,"49,840",15.8,8%,36 : 64
601–800,University of the West of EnglandUnited Kingdom,"20,468",18.3,19%,53 : 47
601–800,University of the Western CapeSouth Africa,"20,382",31.6,9%,60 : 40
601–800,University of WestminsterUnited Kingdom,"17,040",20.1,46%,59 : 41
601–800,University of WindsorCanada,"15,227",19.1,17%,52 : 48
601–800,Yeungnam UniversitySouth Korea,"20,532",14.7,4%,49 : 51
601–800,Yokohama City UniversityJapan,"4,889",3.5,2%,55 : 45
601–800,University of ZaragozaSpain,"29,924",11.2,6%,55 : 45
801–1000,University of A CoruñaSpain,"15,735",11.9,2%,51 : 49
801–1000,Adam Mickiewicz UniversityPoland,"40,412",14.9,2%,69 : 31
801–1000,"University of Agriculture, FaisalabadPakistan","19,736",32.9,n/a,41 : 59
801–1000,Ain Shams UniversityEgypt,"131,200",13.5,2%,61 : 39
801–1000,Ajou UniversitySouth Korea,"11,629",10.2,4%,34 : 66
801–1000,Akdeniz UniversityTurkey,"33,904",26.3,2%,45 : 55
801–1000,Alexandria UniversityEgypt,"166,350",26.9,4%,53 : 47
801–1000,Alexandru Ioan Cuza UniversityRomania,"23,476",17.7,6%,63 : 37
801–1000,University of AlicanteSpain,"28,005",19.5,7%,57 : 43
801–1000,University of AlmeríaSpain,"12,315",18.4,7%,57 : 43
801–1000,Amrita Vishwa VidyapeethamIndia,"14,233",11.9,13%,n/a
801–1000,Andhra UniversityIndia,"9,632",19.2,3%,42 : 58
801–1000,Andrés Bello University (UNAB)Chile,"44,906",26.1,1%,52 : 48
801–1000,Annamalai UniversityIndia,"33,028",16.2,2%,35 : 65
801–1000,University of AntioquiaColombia,"39,524",23.1,n/a,50 : 50
801–1000,"Asia University, TaiwanTaiwan","12,514",30.7,2%,56 : 44
801–1000,Assiut UniversityEgypt,"60,170",33.0,1%,41 : 59
801–1000,Austral University of ChileChile,"14,423",16.7,2%,49 : 51
801–1000,Bandung Institute of Technology (ITB)Indonesia,"16,786",11.5,2%,40 : 60
801–1000,Bauman Moscow State Technical UniversityRussian Federation,"19,394",4.0,7%,30 : 70
801–1000,Beijing Jiaotong UniversityChina,"24,610",13.7,6%,41 : 59
801–1000,Belarusian State UniversityBelarus,"27,384",9.1,9%,69 : 31
801–1000,"Birla Institute of Technology and Science, PilaniIndia","12,502",17.5,n/a,21 : 79
801–1000,University of BrasíliaBrazil,"51,179",19.3,2%,51 : 49
801–1000,Brno University of TechnologyCzech Republic,"22,278",21.4,19%,28 : 72
801–1000,University of BucharestRomania,"31,234",23.4,2%,69 : 31
801–1000,Budapest University of Technology and EconomicsHungary,"20,258",19.6,3%,31 : 69
801–1000,Cairo UniversityEgypt,"252,095",46.2,2%,48 : 52
801–1000,University of CalcuttaIndia,"18,922",36.0,n/a,50 : 50
801–1000,"California Polytechnic State University, San Luis ObispoUnited States","18,838",20.5,2%,47 : 53
801–1000,University of Castilla-La ManchaSpainExplore,"24,174",14.3,5%,56 : 44
801–1000,Catholic University of the NorthChile,"11,187",20.2,1%,45 : 55
801–1000,Central University of VenezuelaVenezuela,"48,426",14.7,1%,57 : 43
801–1000,University of Cergy-PontoiseFrance,"18,125",9.4,15%,64 : 36
801–1000,Chiang Mai UniversityThailand,"35,809",16.9,1%,62 : 38
801–1000,China University of Mining and TechnologyChina,"43,095",18.1,1%,28 : 72
801–1000,"China University of Petroleum, BeijingChina","15,133",18.8,5%,n/a
801–1000,Chongqing UniversityChina,"49,391",17.6,3%,n/a
801–1000,Chungnam National UniversitySouth Korea,"22,674",22.2,3%,34 : 66
801–1000,Chung Yuan Christian UniversityTaiwan,"15,769",31.7,9%,42 : 58
801–1000,Chuo UniversityJapan,"26,870",37.6,3%,34 : 66
801–1000,Cochin University of Science and TechnologyIndia,"8,168",32.0,n/a,36 : 64
801–1000,University of ColomboSri Lanka,"22,826",32.1,n/a,59 : 41
801–1000,University of ConcepciónChile,"26,682",17.9,1%,50 : 50
801–1000,Corvinus University of BudapestHungary,"13,724",25.0,12%,55 : 45
801–1000,University of Costa RicaCosta Rica,"30,436",10.3,2%,53 : 47
801–1000,Czech University of Life Sciences Prague (CULS)Czech Republic,"17,077",20.6,18%,54 : 46
801–1000,University of DebrecenHungary,"27,519",18.2,14%,57 : 43
801–1000,Del Rosario UniversityColombia,"8,458",11.3,3%,n/a
801–1000,University of DerbyUnited Kingdom,"12,217",15.0,14%,55 : 45
801–1000,Ehime UniversityJapan,"9,526",12.8,3%,37 : 63
801–1000,The University of Electro-CommunicationsJapan,"4,982",16.6,5%,10 : 90
801–1000,University of Electronic Science and Technology of ChinaChina,"34,052",16.2,1%,23 : 77
801–1000,Erciyes UniversityTurkey,"35,263",25.3,2%,47 : 53
801–1000,Federal University of Ceará (UFC)Brazil,"34,084",16.3,n/a,47 : 53
801–1000,Federal University of PelotasBrazil,"17,882",13.7,1%,51 : 49
801–1000,Federal University of PernambucoBrazil,"32,408",12.7,1%,50 : 50
801–1000,Federal University of Rio Grande do Norte (UFRN)Brazil,"42,613",19.3,n/a,54 : 46
801–1000,Federal University of Santa CatarinaBrazil,"34,183",14.2,2%,48 : 52
801–1000,Federal University of São CarlosBrazil,"18,145",14.5,2%,49 : 51
801–1000,Feng Chia UniversityTaiwan,"21,014",24.8,12%,37 : 63
801–1000,Ferdowsi University of MashhadIran,"23,211",28.4,4%,57 : 43
801–1000,University of La FronteraChile,"10,157",24.7,n/a,44 : 56
801–1000,Fu Jen Catholic UniversityTaiwan,"23,154",19.3,7%,58 : 42
801–1000,Universitas Gadjah MadaIndonesia,"42,398",12.4,1%,53 : 47
801–1000,Gdańsk University of TechnologyPoland,"24,230",19.9,1%,40 : 60
801–1000,University of GhanaGhana,"39,436",35.1,2%,43 : 57
801–1000,Gifu UniversityJapan,"7,320",8.0,4%,35 : 65
801–1000,Grigore T. Popa University of Medicine and PharmacyRomania,"9,710",11.7,29%,65 : 35
801–1000,University of GuilanIran,"16,946",15.1,n/a,55 : 45
801–1000,Hallym UniversitySouth Korea,"8,688",10.1,3%,n/a
801–1000,Hamamatsu University School of MedicineJapan,"1,198",3.8,2%,49 : 51
801–1000,Hosei UniversityJapan,"28,937",38.5,2%,35 : 65
801–1000,Huaqiao UniversityChina,"23,442",14.9,15%,38 : 62
801–1000,University of IbadanNigeria,"26,783",16.5,1%,47 : 53
801–1000,Imam Abdulrahman Bin Faisal UniversitySaudi Arabia,"22,257",8.8,4%,81 : 19
801–1000,University of IndonesiaIndonesia,"42,854",13.7,5%,59 : 41
801–1000,University of IsfahanIran,"12,473",19.4,1%,59 : 41
801–1000,I-Shou UniversityTaiwan,"16,705",31.3,11%,46 : 54
801–1000,Istanbul UniversityTurkey,"96,144",45.9,6%,48 : 52
801–1000,Iwate UniversityJapan,"5,713",14.6,2%,37 : 63
801–1000,Izmir Institute of TechnologyTurkey,"4,211",18.6,4%,46 : 54
801–1000,Jamia Millia IslamiaIndia,"16,710",23.3,1%,33 : 67
801–1000,Jiangsu UniversityChinaExplore,"32,350",7.0,4%,47 : 53
801–1000,Jikei University School of MedicineJapan,"1,020",0.6,4%,45 : 55
801–1000,Jinan UniversityChinaExplore,"34,016",14.8,25%,60 : 40
801–1000,University of JordanJordan,"31,278",16.0,14%,65 : 35
801–1000,Kagoshima UniversityJapan,"10,577",10.2,3%,38 : 62
801–1000,Kansai Medical UniversityJapan,829,1.1,2%,38 : 62
801–1000,Kasetsart UniversityThailand,"68,505",23.1,1%,61 : 39
801–1000,University of KeralaIndia,"9,593",31.3,1%,65 : 35
801–1000,Khon Kaen UniversityThailand,"34,661",18.8,2%,63 : 37
801–1000,Kindai UniversityJapan,"30,609",13.0,2%,29 : 71
801–1000,King Mongkut’s Institute of Technology LadkrabangThailand,"23,946",25.0,n/a,52 : 48
801–1000,Kitasato UniversityJapan,"8,555",5.5,n/a,52 : 48
801–1000,Kyoto Institute of TechnologyJapan,"4,057",13.0,5%,26 : 74
801–1000,Kyushu Institute of Technology (Kyutech)Japan,"5,793",16.0,4%,13 : 87
801–1000,University of LatviaLatvia,"12,034",14.0,7%,66 : 34
801–1000,Lobachevsky State University of Nizhni NovgorodRussian Federation,"18,557",8.5,6%,53 : 47
801–1000,London South Bank UniversityUnited Kingdom,"12,270",17.3,35%,55 : 45
801–1000,Mansoura UniversityEgypt,"109,714",26.5,4%,54 : 46
801–1000,Marmara UniversityTurkey,"78,666",39.5,3%,49 : 51
801–1000,University of Marrakech Cadi AyyadMorocco,"76,560",51.7,1%,42 : 58
801–1000,Meiji UniversityJapan,"32,270",29.1,4%,32 : 68
801–1000,Metropolitan Autonomous UniversityMexico,"57,092",20.1,n/a,47 : 53
801–1000,Mie UniversityJapan,"7,298",12.6,2%,37 : 63
801–1000,University of MiyazakiJapan,"5,507",8.3,2%,35 : 65
801–1000,Mohammed V University of RabatMorocco,"71,147",32.5,4%,53 : 47
801–1000,Nagaoka University of TechnologyJapan,"2,341",10.0,12%,11 : 89
801–1000,Nagasaki UniversityJapan,"8,881",6.6,3%,37 : 63
801–1000,Nagoya Institute of TechnologyJapan,"5,695",16.5,4%,13 : 87
801–1000,University of NairobiKenya,"84,614",47.3,n/a,38 : 62
801–1000,Nara Medical UniversityJapan,"1,155",3.3,1%,50 : 50
801–1000,National Chung Cheng UniversityTaiwan,"10,925",16.9,4%,39 : 61
801–1000,National University of ColombiaColombia,"51,432",22.5,1%,36 : 64
801–1000,National University of CórdobaArgentina,"87,926",22.3,1%,62 : 38
801–1000,National Dong Hwa UniversityTaiwan,"10,174",17.5,7%,49 : 51
801–1000,National Research Saratov State UniversityRussian Federation,"10,544",11.8,4%,60 : 40
801–1000,National University of TainanTaiwan,"5,996",25.4,3%,56 : 44
801–1000,National Taipei UniversityTaiwan,"8,563",17.1,4%,55 : 45
801–1000,National Taipei University of TechnologyTaiwan,"10,288",16.7,5%,27 : 73
801–1000,National Taiwan Ocean UniversityTaiwan,"8,609",21.7,7%,n/a
801–1000,Nicolaus Copernicus University in ToruńPoland,"21,497",9.9,2%,70 : 30
801–1000,Niigata UniversityJapan,"12,522",8.1,4%,38 : 62
801–1000,Northeastern UniversityChina,"33,348",15.1,4%,n/a
801–1000,Northwest UniversityChina,"22,167",15.0,2%,56 : 44
801–1000,NorthWest A&F UniversityChina,"30,722",16.7,1%,n/a
801–1000,Novosibirsk State Technical UniversityRussian Federation,"11,126",10.7,16%,45 : 55
801–1000,Oakland UniversityUnited States,"15,401",19.0,3%,59 : 41
801–1000,Ocean University of ChinaChina,"35,410",19.4,1%,n/a
801–1000,Osaka Prefecture UniversityJapan,"7,931",7.4,3%,35 : 65
801–1000,Osmania UniversityIndia,"12,017",15.5,3%,29 : 71
801–1000,University of OstravaCzech Republic,"10,062",21.5,7%,69 : 31
801–1000,University of PardubiceCzech Republic,"8,487",15.7,3%,55 : 45
801–1000,Paris Nanterre UniversityFrance,"33,635",35.7,16%,63 : 37
801–1000,Pondicherry UniversityIndia,"6,278",17.3,1%,42 : 58
801–1000,Pontifical Catholic University of ParanáBrazil,"26,022",23.3,1%,53 : 47
801–1000,Pontifical Catholic University of Rio Grande do Sul (PUCRS)Brazil,"20,944",23.6,1%,51 : 49
801–1000,Pontifical Catholic University of ValparaísoChile,"14,953",23.1,1%,43 : 57
801–1000,Prince of Songkla UniversityThailand,"42,751",18.3,1%,70 : 30
801–1000,Riga Technical UniversityLatvia,"11,119",27.3,9%,33 : 67
801–1000,Rio de Janeiro State University (UERJ)Brazil,"25,811",9.9,n/a,48 : 52
801–1000,Ritsumeikan UniversityJapan,"35,228",14.5,4%,35 : 65
801–1000,Robert Gordon UniversityUnited Kingdom,"9,617",18.3,24%,60 : 40
801–1000,Saga UniversityJapan,"7,015",10.3,3%,38 : 62
801–1000,Saitama UniversityJapan,"8,808",13.9,5%,32 : 68
801–1000,Saitama Medical UniversityJapan,"1,874",1.5,n/a,53 : 47
801–1000,"University of Santiago, Chile (USACH)Chile","23,401",21.0,1%,40 : 60
801–1000,Seoul National University of Science and Technology (SeoulTech)South Korea,"12,471",16.6,2%,33 : 67
801–1000,Shaanxi Normal UniversityChina,"26,388",14.2,3%,72 : 28
801–1000,Shahid Beheshti UniversityIran,"17,113",22.6,1%,52 : 48
801–1000,University of SharjahUnited Arab Emirates,"13,300",23.6,61%,65 : 35
801–1000,Sheffield Hallam UniversityUnited Kingdom,"24,627",16.3,14%,54 : 46
801–1000,Shiga University of Medical ScienceJapan,"1,134",3.0,2%,51 : 49
801–1000,Shimane UniversityJapanExplore,"6,122",8.0,2%,37 : 63
801–1000,Shinshu UniversityJapanExplore,"10,944",10.3,2%,32 : 68
801–1000,Shiraz UniversityIran,"12,879",19.3,1%,49 : 51
801–1000,Shizuoka UniversityJapan,"10,032",14.1,3%,29 : 71
801–1000,Showa UniversityJapan,"3,747",2.4,1%,58 : 42
801–1000,University of Silesia in KatowicePoland,"26,470",14.1,2%,68 : 32
801–1000,Simón Bolívar UniversityVenezuela,"9,731",12.1,n/a,44 : 56
801–1000,Slovak University of Technology in BratislavaSlovakia,"15,749",14.8,2%,33 : 67
801–1000,Sophia UniversityJapan,"12,907",23.6,8%,54 : 46
801–1000,University of South AfricaSouth Africa,"184,432",89.6,12%,66 : 34
801–1000,Southern Federal UniversityRussian Federation,"20,148",7.4,7%,53 : 47
801–1000,University of Southern MississippiUnited States,"13,576",18.2,3%,64 : 36
801–1000,South Valley UniversityEgypt,"52,098",60.8,1%,50 : 50
801–1000,Sri Venkateswara UniversityIndia,"7,663",14.1,n/a,33 : 67
801–1000,State University of Ponta GrossaBrazil,"8,219",8.6,1%,55 : 45
801–1000,Suez Canal UniversityEgypt,"33,846",12.7,1%,58 : 42
801–1000,Sultan Qaboos UniversityOman,"7,623",8.0,3%,50 : 50
801–1000,University of TalcaChile,"10,532",24.6,1%,51 : 49
801–1000,Taras Shevchenko National University of KyivUkraine,"22,152",8.7,4%,62 : 38
801–1000,Technical University of KošiceSlovakia,"9,714",12.3,3%,30 : 70
801–1000,Universiti Tenaga Nasional (UNITEN)Malaysia,"8,231",22.1,7%,41 : 59
801–1000,Texas State UniversityUnited States,"30,054",20.4,1%,57 : 43
801–1000,Thapar UniversityIndia,"5,576",14.3,1%,29 : 71
801–1000,University of TlemcenAlgeria,"42,407",23.8,1%,67 : 33
801–1000,TOBB University of Economics and TechnologyTurkey,"5,053",16.0,1%,45 : 55
801–1000,Tokai UniversityJapan,"30,061",12.8,2%,27 : 73
801–1000,Tokushima UniversityJapan,"7,543",8.6,3%,34 : 66
801–1000,Tokyo University of Marine Science and TechnologyJapan,"2,660",11.1,7%,33 : 67
801–1000,Tomas Bata University in ZlínCzech Republic,"9,263",21.2,9%,59 : 41
801–1000,University of ToyamaJapan,"9,326",11.4,4%,39 : 61
801–1000,Toyohashi University of Technology (TUT)Japan,"2,350",9.9,7%,9 : 91
801–1000,University of ValparaísoChile,"15,654",17.4,3%,57 : 43
801–1000,VIT UniversityIndia,"30,473",18.1,3%,25 : 75
801–1000,VŠB - Technical University of OstravaCzech RepublicExplore,"18,270",23.4,8%,n/a
801–1000,University of West BohemiaCzech Republic,"12,991",18.7,3%,51 : 49
801–1000,West University of TimişoaraRomania,"13,524",17.0,4%,65 : 35
801–1000,University of WrocławPoland,"23,852",12.9,3%,n/a
801–1000,Wuhan University of TechnologyChina,"50,876",14.6,3%,31 : 69
801–1000,Xiangtan UniversityChinaExplore,"30,810",21.2,1%,53 : 47
801–1000,Xidian UniversityChina,"32,722",16.6,2%,29 : 71
801–1000,Yamagata UniversityJapan,"8,961",8.2,1%,35 : 65
801–1000,Yamaguchi UniversityJapan,"10,639",11.0,4%,35 : 65
801–1000,University of YamanashiJapan,"4,777",6.7,4%,30 : 70
801–1000,Yıldız Technical UniversityTurkey,"35,670",28.5,4%,38 : 62
801–1000,Yokohama National UniversityJapan,"9,968",12.8,7%,28 : 72
801–1000,Yuan Ze UniversityTaiwan,"8,652",20.9,6%,42 : 58
801–1000,University of ZagrebCroatia,"73,465",17.4,1%,55 : 45
1001+,Akita UniversityJapan,"5,127",8.8,3%,35 : 65
1001+,Alzahra UniversityIran,"10,637",31.2,n/a,100 : 0
1001+,Amity UniversityIndia,"25,607",15.0,4%,43 : 57
1001+,Anadolu UniversityTurkey,"1,824,383",864.6,1%,41 : 59
1001+,"University of the Andes, VenezuelaVenezuela","52,972",21.2,n/a,61 : 39
1001+,Ankara UniversityTurkey,"65,703",17.0,4%,53 : 47
1001+,Autonomous University of Baja CaliforniaMexico,"59,539",20.4,2%,52 : 48
1001+,Autonomous University of Hidalgo State (UAEH)Mexico,"32,210",17.7,n/a,57 : 43
1001+,Autonomous University of Nuevo LeónMexico,"96,916",26.0,1%,n/a
1001+,Autonomous University of PueblaMexico,"70,345",34.9,n/a,53 : 47
1001+,Autonomous University of the State of MexicoMexico,"55,667",22.2,n/a,55 : 45
1001+,Autonomous University of YucatánMexico,"12,208",12.4,n/a,48 : 52
1001+,Bahauddin Zakariya UniversityPakistan,"24,069",32.9,n/a,47 : 53
1001+,University of BirjandIran,"11,284",33.5,1%,53 : 47
1001+,Bogor Agricultural UniversityIndonesia,"22,718",15.8,1%,57 : 43
1001+,Chaoyang University of TechnologyTaiwan,"17,235",43.3,7%,57 : 43
1001+,Chiba Institute of TechnologyJapan,"9,668",31.0,1%,11 : 89
1001+,University of DhakaBangladesh,"63,010",6.8,5%,39 : 61
1001+,Dokuz Eylül UniversityTurkey,"58,134",17.6,2%,55 : 45
1001+,Doshisha UniversityJapan,"29,220",23.8,3%,39 : 61
1001+,Far Eastern Federal UniversityRussian Federation,"15,764",8.3,14%,n/a
1001+,Federal University of GoiásBrazil,"27,514",10.2,n/a,45 : 55
1001+,Federal University of LavrasBrazil,"12,168",17.6,1%,52 : 48
1001+,Federal University of Ouro PretoBrazil,"15,380",15.7,n/a,52 : 48
1001+,Federal University of Paraná (UFPR)Brazil,"33,820",13.6,1%,47 : 53
1001+,Federal University of Santa MariaBrazil,"25,751",13.5,n/a,n/a
1001+,Federal University of ViçosaBrazil,"16,752",13.8,3%,52 : 48
1001+,Fluminense Federal UniversityBrazil,"61,662",18.1,n/a,49 : 51
1001+,University of FukuiJapan,"4,980",9.1,4%,28 : 72
1001+,Gazi UniversityTurkey,"78,021",28.2,3%,49 : 51
1001+,"G.B. Pant University of Agriculture & Technology, PantnagarIndia","4,567",8.2,n/a,46 : 54
1001+,University of GdańskPoland,"28,397",17.4,1%,69 : 31
1001+,GITAM UniversityIndiaExplore,"14,822",16.3,1%,27 : 73
1001+,Government College University LahorePakistan,"8,526",19.3,1%,43 : 57
1001+,University of GuadalajaraMexicoExplore,"118,665",54.0,n/a,51 : 49
1001+,Guangxi UniversityChina,"33,970",15.8,5%,46 : 54
1001+,Hashemite UniversityJordan,"24,958",25.7,4%,62 : 38
1001+,University of HyogoJapan,"6,682",14.1,2%,38 : 62
1001+,Ibaraki UniversityJapan,"8,113",14.0,3%,35 : 65
1001+,Ivane Javakhishvili Tbilisi State UniversityGeorgia,"21,866",28.5,2%,62 : 38
1001+,Ivan Franko National University of LvivUkraine,"18,632",11.3,1%,68 : 32
1001+,Jawaharlal Nehru Technological University Anantapur (JNTUA)India,"4,621",13.6,n/a,39 : 61
1001+,Kanagawa UniversityJapan,"18,467",39.4,3%,28 : 72
1001+,Kansai UniversityJapan,"30,211",11.5,2%,39 : 61
1001+,Kaunas University of TechnologyLithuania,"10,439",13.8,6%,39 : 61
1001+,King Mongkut's University of Technology North BangkokThailand,"25,640",24.4,n/a,38 : 62
1001+,Kogakuin UniversityJapan,"6,506",20.5,1%,13 : 87
1001+,Kwansei Gakuin UniversityJapan,"24,410",15.2,4%,47 : 53
1001+,University of LahorePakistan,"27,872",16.2,2%,29 : 71
1001+,University of ŁódźPoland,"35,088",15.9,3%,66 : 34
1001+,Łodz University of TechnologyPoland,"19,984",15.2,2%,n/a
1001+,Londrina State UniversityBrazil,"16,461",9.8,n/a,57 : 43
1001+,Lviv Polytechnic National UniversityUkraine,"28,691",12.2,1%,n/a
1001+,Maharaja Sayajirao University of BarodaIndia,"29,624",29.1,n/a,56 : 44
1001+,Manipal UniversityIndiaExplore,"24,705",9.8,9%,43 : 57
1001+,Meijo UniversityJapan,"15,485",31.9,2%,27 : 73
1001+,Ming Chuan UniversityTaiwan,"18,843",22.2,11%,60 : 40
1001+,University of MonastirTunisia,"23,637",12.4,1%,67 : 33
1001+,University of MysoreIndia,"8,535",20.1,9%,34 : 66
1001+,National Chiayi UniversityTaiwan,"12,750",26.6,4%,48 : 52
1001+,National University of KaohsiungTaiwan,"5,416",23.3,3%,40 : 60
1001+,National Polytechnic University (IPN)Mexico,"173,868",10.3,n/a,39 : 61
1001+,National Research University of Electronic Technology (MIET)Russian Federation,"4,318",10.8,2%,31 : 69
1001+,National Technical University of Ukraine – Kyiv Polytechnic InstituteUkraine,"21,601",8.3,1%,32 : 68
1001+,Oita UniversityJapan,"5,793",7.2,2%,37 : 63
1001+,Ondokuz Mayis UniversityTurkey,"42,911",18.8,4%,56 : 44
1001+,Perm State UniversityRussian Federation,"12,371",13.1,1%,63 : 37
1001+,University of PeshawarPakistan,"7,900",14.9,1%,42 : 58
1001+,PMAS Arid Agriculture University RawalpindiPakistan,"9,957",40.5,n/a,39 : 61
1001+,PSG College of TechnologyIndia,"8,490",14.7,n/a,38 : 62
1001+,RUDN UniversityRussian Federation,"16,215",9.4,32%,67 : 33
1001+,SASTRA UniversityIndia,"13,147",18.9,n/a,50 : 50
1001+,Sathyabama UniversityIndia,"17,861",22.1,1%,51 : 49
1001+,Sechenov UniversityRussian Federation,"16,128",9.0,10%,58 : 42
1001+,Shanghai Maritime UniversityChina,"23,552",18.8,3%,37 : 63
1001+,Shibaura Institute of Technology TokyoJapanExplore,"9,911",17.7,4%,15 : 85
1001+,Siberian Federal UniversityRussian Federation,"28,008",11.3,1%,47 : 53
1001+,Sidi Mohamed Ben Abdellah UniversityMorocco,"82,558",58.3,2%,45 : 55
1001+,University of the Sinos ValleyBrazil,"14,412",20.9,1%,52 : 48
1001+,Sofia UniversityBulgaria,"23,956",13.7,4%,65 : 35
1001+,Southwest Jiaotong UniversityChina,"40,819",15.3,2%,26 : 74
1001+,SRM UniversityIndiaExplore,"42,886",15.3,2%,23 : 77
1001+,State University of MaringáBrazil,"23,341",14.1,1%,59 : 41
1001+,State University of Western Paraná (Unioeste)Brazil,"10,791",5.0,n/a,53 : 47
1001+,Tamil Nadu Agricultural UniversityIndia,"5,780",7.1,n/a,62 : 38
1001+,Tamkang UniversityTaiwan,"27,060",24.0,6%,48 : 52
1001+,Technical University of LiberecCzech RepublicExplore,"6,129",12.1,9%,54 : 46
1001+,Tokyo City UniversityJapan,"7,904",15.6,1%,22 : 78
1001+,Tokyo Denki UniversityJapan,"9,400",25.7,2%,10 : 90
1001+,Tottori UniversityJapan,"6,165",8.0,2%,36 : 64
1001+,Toyo UniversityJapan,"30,142",33.5,1%,41 : 59
1001+,University of Tunis El ManarTunisia,"30,301",16.7,1%,76 : 24
1001+,Ural Federal UniversityRussian Federation,"24,917",9.8,7%,46 : 54
1001+,Universiti Utara MalaysiaMalaysia,"14,315",13.0,18%,73 : 27
1001+,Utsunomiya UniversityJapan,"4,928",14.5,4%,36 : 64
1001+,"University of Veterinary and Animal Sciences, LahorePakistan","5,003",28.6,n/a,45 : 55
1001+,V.N. Karazin Kharkiv National UniversityUkraine,"16,067",9.8,27%,53 : 47
1001+,Volgograd State Technical UniversityRussian Federation,"9,254",12.0,6%,n/a
1001+,Voronezh State UniversityRussian Federation,"15,468",10.1,9%,58 : 42
1001+,Yazd UniversityIran,"13,600",23.9,n/a,56 : 44
1001+,Yeditepe UniversityTurkey,"23,260",25.1,1%,52 : 48
1001+,University of ZanjanIran,"10,305",25.8,n/a,55 : 45
