
601–800,Auburn UniversityUnited States,21.5–30.6,31.8,20.2,30.9,38.9,33.2
601–800,Babeş-Bolyai UniversityRomania,21.5–30.6,24.8,11.3,32.9,32.2,40.8
601–800,Banaras Hindu UniversityIndia,21.5–30.6,24.8,15.5,26.4,31.7,16.0
601–800,University of the Basque CountrySpain,21.5–30.6,21.0,14.8,51.4,34.8,40.8
601–800,Baylor UniversityUnited StatesExploreApply,21.5–30.6,30.7,16.7,39.2,33.1,27.1
601–800,University of BedfordshireUnited Kingdom,21.5–30.6,17.6,12.0,24.5,32.0,71.8
601–800,Beihang UniversityChina,21.5–30.6,27.1,30.6,21.0,99.1,24.2
601–800,Beijing Institute of TechnologyChina,21.5–30.6,29.2,28.5,16.5,93.9,22.1
601–800,University of Beira InteriorPortugal,21.5–30.6,20.0,15.0,48.7,32.0,41.8
601–800,Ben-Gurion University of the NegevIsrael,21.5–30.6,24.6,26.4,34.7,42.7,35.5
601–800,Beni-Suef UniversityEgypt,21.5–30.6,18.4,6.4,63.2,31.8,43.3
601–800,Bournemouth UniversityUnited Kingdom,21.5–30.6,18.1,15.7,40.9,32.1,77.0
601–800,University of BradfordUnited Kingdom,21.5–30.6,19.2,14.5,26.7,34.6,81.4
601–800,University of BrightonUnited Kingdom,21.5–30.6,18.2,12.5,39.3,32.7,69.6
601–800,University of CagliariItaly,21.5–30.6,20.5,6.1,62.6,34.4,36.0
601–800,Capital Medical UniversityChina,21.5–30.6,26.4,18.9,19.0,32.4,20.5
601–800,Carlos III University of MadridSpainExplore,21.5–30.6,24.6,15.3,33.6,36.3,56.8
601–800,University of Central LancashireUnited Kingdom,21.5–30.6,17.2,12.5,35.3,32.2,59.3
601–800,Central South UniversityChina,21.5–30.6,23.6,23.7,26.8,68.4,16.6
601–800,Chang Gung UniversityTaiwan,21.5–30.6,22.1,25.5,29.9,41.7,19.1
601–800,"University of Chemistry and Technology, PragueCzech Republic",21.5–30.6,24.8,13.8,20.9,39.2,49.4
601–800,Chiba UniversityJapan,21.5–30.6,27.6,17.7,32.1,52.5,24.2
601–800,University of ChileChile,21.5–30.6,24.4,19.0,34.3,31.8,49.1
601–800,China Agricultural UniversityChina,21.5–30.6,33.3,23.1,34.7,45.2,20.6
601–800,"China University of Geosciences, BeijingChina",21.5–30.6,27.7,14.5,41.8,50.7,20.6
601–800,"China University of Geosciences, WuhanChina",21.5–30.6,21.6,15.2,33.5,48.0,21.8
601–800,Chonbuk National UniversitySouth KoreaExplore,21.5–30.6,21.6,18.7,26.0,37.2,28.3
601–800,Chonnam National UniversitySouth Korea,21.5–30.6,20.8,14.5,31.1,36.9,24.1
601–800,Chulalongkorn UniversityThailand,21.5–30.6,27.0,14.9,18.4,73.3,34.8
601–800,Comenius University in BratislavaSlovakia,21.5–30.6,22.6,11.9,25.3,31.8,49.1
601–800,COMSATS Institute of Information TechnologyPakistan,21.5–30.6,17.5,7.4,56.8,31.8,44.3
601–800,Coventry UniversityUnited Kingdom,21.5–30.6,18.6,10.1,28.7,32.3,82.0
601–800,Czech Technical University in PragueCzech Republic,21.5–30.6,20.2,17.3,28.5,39.3,45.3
601–800,Dalian University of TechnologyChina,21.5–30.6,23.3,21.3,32.6,82.9,23.1
601–800,University of DaytonUnited States,21.5–30.6,30.2,15.1,22.3,37.8,33.0
601–800,University of DelhiIndia,21.5–30.6,40.2,17.6,23.1,31.9,18.4
601–800,De Montfort UniversityUnited Kingdom,21.5–30.6,18.9,13.6,31.9,31.9,65.5
601–800,Dublin Institute of TechnologyIreland,21.5–30.6,17.0,10.7,34.6,33.5,77.5
601–800,East China University of Science and TechnologyChina,21.5–30.6,20.9,17.2,45.9,83.8,30.6
601–800,Eastern Mediterranean UniversityNorthern CyprusExplore,21.5–30.6,18.0,16.3,36.1,79.5,80.9
601–800,University of East LondonUnited Kingdom,21.5–30.6,22.4,13.1,18.2,31.8,77.3
601–800,École Centrale de LyonFrance,21.5–30.6,29.2,15.0,33.9,71.4,61.9
601–800,École Normale Supérieure de CachanFrance,21.5–30.6,31.3,10.6,42.2,45.0,55.3
601–800,Edinburgh Napier UniversityUnited Kingdom,21.5–30.6,17.0,10.9,30.4,34.2,77.1
601–800,Embry-Riddle Aeronautical UniversityUnited States,21.5–30.6,16.6,7.4,63.6,31.9,27.6
601–800,Eötvös Loránd UniversityHungary,21.5–30.6,21.1,12.6,42.2,32.4,47.0
601–800,Federal University of ABC (UFABC)Brazil,21.5–30.6,29.2,12.1,29.3,34.5,32.8
601–800,Federal University of ItajubáBrazil,21.5–30.6,29.5,20.4,11.8,100.0,19.6
601–800,Federal University of Minas GeraisBrazil,21.5–30.6,29.3,14.5,30.8,34.3,24.8
601–800,Federal University of Rio de JaneiroBrazil,21.5–30.6,30.2,19.8,23.2,40.5,28.3
601–800,Federal University of Rio Grande do SulBrazil,21.5–30.6,30.0,9.0,30.7,6.1,23.5
601–800,Florida Atlantic UniversityUnited States,21.5–30.6,19.0,12.9,40.6,1.7,45.5
601–800,Florida Institute of TechnologyUnited StatesExplore,21.5–30.6,22.4,12.7,26.1,34.7,59.7
601–800,Fuzhou UniversityChina,21.5–30.6,17.5,10.2,54.0,42.1,20.0
601–800,Gebze Technical UniversityTurkey,21.5–30.6,19.8,10.4,34.7,33.4,26.6
601–800,Glasgow Caledonian UniversityUnited Kingdom,21.5–30.6,17.1,10.9,42.9,32.7,59.9
601–800,University of GreenwichUnited Kingdom,21.5–30.6,17.1,12.3,40.1,33.2,84.7
601–800,Hacettepe UniversityTurkey,21.5–30.6,28.2,10.7,42.9,33.8,23.6
601–800,University of HaifaIsrael,21.5–30.6,24.9,30.0,34.3,33.8,35.9
601–800,Hiroshima UniversityJapan,21.5–30.6,29.7,19.6,39.0,48.9,26.8
601–800,Huazhong Agricultural UniversityChina,21.5–30.6,26.8,12.9,48.0,39.8,18.5
601–800,University of HuddersfieldUnited Kingdom,21.5–30.6,20.5,16.3,26.5,33.5,66.0
601–800,Hunan UniversityChina,21.5–30.6,20.5,19.6,42.2,51.3,18.3
601–800,Indian Institute of Technology GuwahatiIndia,21.5–30.6,24.8,19.2,46.4,36.1,15.1
601–800,Indian Institute of Technology MadrasIndia,21.5–30.6,36.9,22.1,29.2,71.5,18.2
601–800,Indian Institute of  Technology (Indian School of Mines) DhanbadIndia,21.5–30.6,22.8,11.9,43.1,49.7,13.2
601–800,Inha UniversitySouth Korea,21.5–30.6,23.0,19.5,23.1,66.3,27.1
601–800,Iran University of Science and TechnologyIran,21.5–30.6,25.5,24.7,36.3,51.2,15.1
601–800,ISCTE-University Institute of LisbonPortugal,21.5–30.6,24.6,24.7,17.5,33.5,46.6
601–800,Isfahan University of TechnologyIran,21.5–30.6,21.4,20.5,41.8,84.1,20.1
601–800,Istanbul Technical UniversityTurkey,21.5–30.6,22.5,24.2,33.5,100.0,25.6
601–800,Jadavpur UniversityIndia,21.5–30.6,33.3,18.5,33.3,38.6,14.9
601–800,University of JaénSpain,21.5–30.6,16.7,11.7,39.8,34.2,32.2
601–800,Jagiellonian UniversityPoland,21.5–30.6,23.1,14.2,37.9,32.7,34.3
601–800,University of JohannesburgSouth AfricaExplore,21.5–30.6,19.3,23.5,36.3,42.7,55.6
601–800,Juntendo UniversityJapan,21.5–30.6,32.2,12.4,27.9,48.5,20.1
601–800,Kagawa UniversityJapan,21.5–30.6,21.6,11.1,33.1,36.9,27.9
601–800,Kanazawa UniversityJapan,21.5–30.6,27.4,16.7,31.7,33.8,21.5
601–800,Kansas State UniversityUnited States,21.5–30.6,24.3,17.8,44.1,41.5,45.1
601–800,Kaohsiung Medical UniversityTaiwan,21.5–30.6,20.2,19.1,28.1,50.2,24.4
601–800,Universiti Kebangsaan MalaysiaMalaysia,21.5–30.6,30.5,21.4,11.0,34.1,39.1
601–800,Keio UniversityJapan,21.5–30.6,31.6,23.2,33.1,40.1,27.5
601–800,King Juan Carlos UniversitySpain,21.5–30.6,18.8,10.3,37.3,34.6,42.8
601–800,King Mongkut’s University of Technology ThonburiThailand,21.5–30.6,18.0,10.6,42.3,98.0,30.1
601–800,Kingston UniversityUnited Kingdom,21.5–30.6,18.8,15.6,26.4,32.2,80.2
601–800,K.N. Toosi University of TechnologyIran,21.5–30.6,19.4,18.5,27.0,47.4,16.7
601–800,Kobe UniversityJapan,21.5–30.6,30.3,19.3,26.5,38.9,24.8
601–800,Kochi UniversityJapan,21.5–30.6,20.1,9.4,36.0,37.6,25.8
601–800,Kumamoto UniversityJapan,21.5–30.6,24.8,13.6,24.9,43.8,26.4
601–800,Kuwait UniversityKuwait,21.5–30.6,19.1,8.8,27.1,35.3,70.8
601–800,Kyungpook National UniversitySouth Korea,21.5–30.6,22.1,19.6,22.9,39.0,24.5
601–800,University of La LagunaSpain,21.5–30.6,18.1,9.7,57.5,32.4,46.6
601–800,Leeds Beckett UniversityUnited Kingdom,21.5–30.6,16.8,11.1,39.5,32.2,46.8
601–800,University of LincolnUnited Kingdom,21.5–30.6,17.0,12.1,30.1,32.8,65.5
601–800,University of LjubljanaSlovenia,21.5–30.6,25.7,16.1,35.8,35.6,38.5
601–800,Manchester Metropolitan UniversityUnited Kingdom,21.5–30.6,19.1,11.8,29.9,32.0,59.4
601–800,University of MariborSlovenia,21.5–30.6,18.9,15.3,49.0,39.2,36.7
601–800,Marquette UniversityUnited States,21.5–30.6,35.1,12.7,30.0,34.6,22.0
601–800,Middle East Technical UniversityTurkey,21.5–30.6,28.6,20.6,31.9,61.2,29.4
601–800,University of MinhoPortugalExplore,21.5–30.6,23.2,22.8,35.8,67.6,47.3
601–800,Mississippi State UniversityUnited States,21.5–30.6,19.0,15.8,42.9,34.9,23.1
601–800,Monterrey Institute of Technology and Higher EducationMexicoExplore,21.5–30.6,24.3,14.8,31.9,80.1,65.4
601–800,University of MurciaSpainExplore,21.5–30.6,20.1,12.4,32.1,33.0,34.7
601–800,Nagoya City UniversityJapan,21.5–30.6,23.1,12.5,32.2,42.8,19.5
601–800,Nanjing Agricultural UniversityChina,21.5–30.6,23.0,16.2,43.1,42.9,18.0
601–800,Nanjing Medical UniversityChina,21.5–30.6,24.9,22.6,37.6,32.8,19.5
601–800,Nanjing Normal UniversityChina,21.5–30.6,19.9,10.2,40.2,47.3,18.4
601–800,Nanjing Tech UniversityChina,21.5–30.6,17.7,12.0,39.4,62.0,18.0
601–800,National Autonomous University of MexicoMexico,21.5–30.6,34.4,29.4,19.4,57.3,39.3
601–800,National Central UniversityTaiwan,21.5–30.6,25.0,23.3,20.9,67.2,35.1
601–800,National Chengchi UniversityTaiwan,21.5–30.6,23.0,24.5,11.5,34.0,42.8
601–800,National Institute of Applied Sciences of Lyon (INSA Lyon)France,21.5–30.6,25.7,12.6,39.0,62.8,75.3
601–800,National Institute of Technology RourkelaIndia,21.5–30.6,25.3,13.9,47.4,33.3,15.5
601–800,National University of Science and Technology (MISiS)Russian Federation,21.5–30.6,22.0,20.1,24.2,60.1,56.3
601–800,National University of Sciences and TechnologyPakistan,21.5–30.6,20.3,8.7,39.9,32.6,37.0
601–800,National Sun Yat-Sen UniversityTaiwan,21.5–30.6,24.4,28.1,26.4,46.8,27.9
601–800,National Yang-Ming UniversityTaiwan,21.5–30.6,37.8,18.0,37.7,34.8,18.6
601–800,New Mexico State UniversityUnited States,21.5–30.6,22.8,9.0,57.7,36.4,35.2
601–800,University of North Carolina at GreensboroUnited States,21.5–30.6,22.9,20.2,41.0,33.0,19.1
601–800,Northeast Normal UniversityChina,21.5–30.6,22.7,5.8,51.2,33.5,16.4
601–800,University of Northern British Columbia (UNBC)Canada,21.5–30.6,20.2,13.1,34.6,36.6,38.9
601–800,Northwestern Polytechnical UniversityChina,21.5–30.6,23.9,29.7,17.2,76.4,18.4
601–800,Nottingham Trent UniversityUnited Kingdom,21.5–30.6,18.3,11.4,35.1,32.0,60.0
601–800,Okayama UniversityJapan,21.5–30.6,25.4,15.4,26.4,45.9,22.5
601–800,Old Dominion UniversityUnited States,21.5–30.6,24.2,18.2,51.0,1.7,28.8
601–800,Osaka City UniversityJapan,21.5–30.6,25.2,13.9,26.0,38.7,22.4
601–800,Otto von Guericke University of MagdeburgGermany,21.5–30.6,23.4,12.8,47.3,41.6,52.9
601–800,University of OviedoSpain,21.5–30.6,27.0,13.5,49.1,34.1,31.9
601–800,Palacký University OlomoucCzech RepublicExplore,21.5–30.6,19.3,12.2,45.0,32.5,54.6
601–800,Panjab UniversityIndia,21.5–30.6,27.1,8.6,55.5,31.8,16.0
601–800,University of PatrasGreece,21.5–30.6,19.1,12.4,37.2,45.1,35.7
601–800,University of PécsHungary,21.5–30.6,19.4,10.1,39.3,46.9,55.3
601–800,Peter the Great St Petersburg Polytechnic UniversityRussian FederationExplore,21.5–30.6,28.5,14.8,27.3,53.0,48.8
601–800,University of the PhilippinesPhilippines,21.5–30.6,20.5,10.0,40.0,32.6,39.8
601–800,Pontifical Catholic University of PeruPeru,21.5–30.6,15.4,5.2,40.6,31.7,51.3
601–800,Pontifical Catholic University of Rio de Janeiro (PUC-Rio)Brazil,21.5–30.6,27.5,23.1,21.5,99.8,40.3
601–800,Portland State UniversityUnited States,21.5–30.6,20.4,15.4,49.4,39.6,32.0
601–800,University of PretoriaSouth Africa,21.5–30.6,25.7,26.5,29.3,63.5,49.9
601–800,Pusan National UniversitySouth Korea,21.5–30.6,27.1,27.9,28.8,63.1,34.9
601–800,Universiti Putra MalaysiaMalaysia,21.5–30.6,26.6,23.7,17.2,36.0,61.1
601–800,University of ReginaCanadaExplore,21.5–30.6,16.9,6.2,42.5,32.5,51.2
601–800,Rochester Institute of TechnologyUnited States,21.5–30.6,20.1,17.7,41.2,33.6,37.9
601–800,University of RoehamptonUnited Kingdom,21.5–30.6,18.8,19.2,16.2,32.1,72.0
601–800,Universiti Sains MalaysiaMalaysia,21.5–30.6,32.2,17.7,15.0,38.4,45.8
601–800,University of SalamancaSpain,21.5–30.6,24.8,13.7,35.5,33.5,47.7
601–800,University of SalfordUnited Kingdom,21.5–30.6,21.2,14.3,22.0,32.6,69.9
601–800,Samara State Aerospace UniversityRussian Federation,21.5–30.6,33.6,10.4,34.9,51.3,19.4
601–800,University of Santiago de CompostelaSpain,21.5–30.6,20.9,15.0,48.2,35.2,44.2
601–800,São Paulo State University (UNESP)Brazil,21.5–30.6,33.7,21.6,12.7,33.1,22.2
601–800,Savitribai Phule Pune UniversityIndia,21.5–30.6,38.9,7.2,21.6,34.4,18.3
601–800,University of Science and Technology BeijingChina,21.5–30.6,25.6,22.2,16.0,60.1,17.4
601–800,University of SeoulSouth Korea,21.5–30.6,24.9,15.5,22.2,33.9,25.0
601–800,University of SevilleSpain,21.5–30.6,20.9,15.4,35.7,42.8,34.7
601–800,Shanghai UniversityChina,21.5–30.6,20.6,15.9,25.5,45.7,23.5
601–800,Shantou UniversityChinaExplore,21.5–30.6,18.6,10.5,38.3,34.2,33.6
601–800,Sharif University of TechnologyIran,21.5–30.6,25.5,26.5,36.7,96.4,19.6
601–800,Sichuan UniversityChina,21.5–30.6,30.6,24.5,25.2,71.2,20.7
601–800,Sogang UniversitySouth Korea,21.5–30.6,27.2,28.3,25.4,48.7,28.6
601–800,University of Southern QueenslandAustraliaExplore,21.5–30.6,21.9,16.5,26.0,33.1,69.1
601–800,University of South WalesUnited Kingdom,21.5–30.6,16.5,9.0,38.5,32.3,61.1
601–800,Suranaree University of TechnologyThailand,21.5–30.6,21.9,10.1,33.6,40.6,32.2
601–800,University of SzegedHungary,21.5–30.6,20.4,10.8,34.0,35.4,51.7
601–800,University of TabrizIran,21.5–30.6,25.0,14.6,35.2,41.2,16.0
601–800,Taipei Medical UniversityTaiwanExplore,21.5–30.6,25.2,26.4,32.1,99.6,31.4
601–800,Tallinn University of TechnologyEstonia,21.5–30.6,17.9,11.8,34.9,45.5,50.7
601–800,Technical University of MadridSpain,21.5–30.6,23.8,13.6,34.8,43.0,45.0
601–800,University of Technology of CompiègneFrance,21.5–30.6,23.0,9.5,41.6,38.1,79.1
601–800,Teesside UniversityUnited KingdomExplore,21.5–30.6,16.5,9.3,38.6,32.0,48.0
601–800,University of TehranIran,21.5–30.6,31.1,21.7,28.2,31.7,21.4
601–800,Tehran University of Medical SciencesIran,21.5–30.6,44.2,14.0,21.4,35.6,17.7
601–800,Universiti Teknologi MalaysiaMalaysia,21.5–30.6,31.1,20.4,22.7,38.6,51.1
601–800,Universiti Teknologi PetronasMalaysiaExplore,21.5–30.6,22.4,23.4,16.1,87.5,63.6
601–800,University of Texas at El PasoUnited States,21.5–30.6,20.9,20.6,33.9,31.7,35.7
601–800,Tezpur UniversityIndia,21.5–30.6,31.4,26.1,36.6,31.9,13.2
601–800,Tokyo University of Agriculture and TechnologyJapan,21.5–30.6,26.1,22.6,21.3,44.1,23.4
601–800,Tokyo University of ScienceJapan,21.5–30.6,23.2,24.9,21.7,37.4,18.0
601–800,University of VigoSpain,21.5–30.6,19.4,12.2,32.2,35.7,40.3
601–800,Vilnius UniversityLithuania,21.5–30.6,20.1,13.5,35.6,40.0,47.9
601–800,Warsaw University of TechnologyPoland,21.5–30.6,19.9,9.8,44.1,36.2,23.4
601–800,Waseda UniversityJapan,21.5–30.6,31.0,22.1,31.3,35.6,34.2
601–800,University of the West of EnglandUnited Kingdom,21.5–30.6,17.0,14.0,32.6,32.4,57.5
601–800,University of the Western CapeSouth Africa,21.5–30.6,18.8,17.6,35.9,33.3,60.8
601–800,University of WestminsterUnited Kingdom,21.5–30.6,19.8,15.0,32.2,32.1,82.2
601–800,University of WindsorCanada,21.5–30.6,19.3,15.0,26.6,34.9,50.8
601–800,Yeungnam UniversitySouth Korea,21.5–30.6,19.1,11.7,37.3,39.4,32.2
601–800,Yokohama City UniversityJapan,21.5–30.6,26.2,6.5,37.8,37.5,19.1
601–800,University of ZaragozaSpain,21.5–30.6,20.5,12.3,50.8,37.1,37.6
801–1000,University of A CoruñaSpain,15.6–21.4,19.1,11.2,23.7,34.3,30.6
801–1000,Adam Mickiewicz UniversityPoland,15.6–21.4,18.7,11.6,22.8,32.3,30.5
801–1000,"University of Agriculture, FaisalabadPakistan",15.6–21.4,17.7,12.4,20.2,31.9,27.1
801–1000,Ain Shams UniversityEgypt,15.6–21.4,21.1,8.2,13.5,33.0,34.9
801–1000,Ajou UniversitySouth Korea,15.6–21.4,22.0,8.2,27.7,45.9,23.7
801–1000,Akdeniz UniversityTurkey,15.6–21.4,16.2,15.6,12.3,99.7,18.4
801–1000,Alexandria UniversityEgypt,15.6–21.4,16.8,7.9,23.9,33.4,44.5
801–1000,Alexandru Ioan Cuza UniversityRomania,15.6–21.4,22.0,9.3,17.2,31.8,36.7
801–1000,University of AlicanteSpain,15.6–21.4,18.5,11.8,26.5,34.1,38.3
801–1000,University of AlmeríaSpain,15.6–21.4,18.0,11.2,25.3,33.9,33.8
801–1000,Amrita Vishwa VidyapeethamIndia,15.6–21.4,21.6,9.5,17.0,52.5,47.0
801–1000,Andhra UniversityIndia,15.6–21.4,33.6,8.8,4.3,35.4,16.3
801–1000,Andrés Bello University (UNAB)Chile,15.6–21.4,14.3,6.7,26.0,31.9,45.0
801–1000,Annamalai UniversityIndia,15.6–21.4,22.8,7.7,17.1,32.0,7.9
801–1000,University of AntioquiaColombia,15.6–21.4,18.1,21.7,17.5,38.7,38.8
801–1000,"Asia University, TaiwanTaiwan",15.6–21.4,16.6,21.2,19.8,51.4,23.9
801–1000,Assiut UniversityEgypt,15.6–21.4,20.0,6.8,15.2,1.1,43.9
801–1000,Austral University of ChileChile,15.6–21.4,17.4,10.9,24.4,42.8,48.5
801–1000,Bandung Institute of Technology (ITB)Indonesia,15.6–21.4,20.8,11.8,8.1,83.0,31.0
801–1000,Bauman Moscow State Technical UniversityRussian Federation,15.6–21.4,39.8,16.3,4.6,52.5,20.0
801–1000,Beijing Jiaotong UniversityChina,15.6–21.4,22.2,21.9,11.9,58.2,22.5
801–1000,Belarusian State UniversityBelarus,15.6–21.4,21.0,9.9,11.9,43.1,54.8
801–1000,"Birla Institute of Technology and Science, PilaniIndia",15.6–21.4,18.7,7.9,31.9,32.6,16.2
801–1000,University of BrasíliaBrazil,15.6–21.4,23.4,12.4,19.1,31.7,31.2
801–1000,Brno University of TechnologyCzech Republic,15.6–21.4,19.1,13.6,24.0,40.1,43.7
801–1000,University of BucharestRomania,15.6–21.4,22.7,6.5,17.1,31.8,39.5
801–1000,Budapest University of Technology and EconomicsHungary,15.6–21.4,17.7,12.8,29.0,45.3,29.7
801–1000,Cairo UniversityEgypt,15.6–21.4,21.5,11.4,22.6,33.0,32.9
801–1000,University of CalcuttaIndia,15.6–21.4,33.3,13.3,14.0,33.5,14.6
801–1000,"California Polytechnic State University, San Luis ObispoUnited States",15.6–21.4,16.6,7.0,33.3,37.0,32.4
801–1000,University of Castilla-La ManchaSpainExplore,15.6–21.4,18.1,10.4,28.7,33.7,33.3
801–1000,Catholic University of the NorthChile,15.6–21.4,16.3,11.7,12.5,33.2,51.1
801–1000,Central University of VenezuelaVenezuela,15.6–21.4,16.4,7.3,18.9,31.9,37.6
801–1000,University of Cergy-PontoiseFrance,15.6–21.4,19.4,9.3,20.8,35.1,63.2
801–1000,Chiang Mai UniversityThailand,15.6–21.4,21.0,12.8,19.8,49.7,34.7
801–1000,China University of Mining and TechnologyChina,15.6–21.4,20.0,15.0,15.9,57.9,14.8
801–1000,"China University of Petroleum, BeijingChina",15.6–21.4,22.0,22.9,12.8,99.6,19.0
801–1000,Chongqing UniversityChina,15.6–21.4,19.2,17.8,20.8,58.8,19.0
801–1000,Chungnam National UniversitySouth Korea,15.6–21.4,23.2,18.3,13.1,43.9,21.9
801–1000,Chung Yuan Christian UniversityTaiwan,15.6–21.4,16.8,23.9,15.0,42.2,28.5
801–1000,Chuo UniversityJapan,15.6–21.4,26.4,8.8,18.4,34.4,21.2
801–1000,Cochin University of Science and TechnologyIndia,15.6–21.4,26.5,12.3,7.2,32.3,15.2
801–1000,University of ColomboSri Lanka,15.6–21.4,25.0,7.9,12.9,0.6,38.2
801–1000,University of ConcepciónChile,15.6–21.4,17.1,13.5,20.4,57.2,47.6
801–1000,Corvinus University of BudapestHungary,15.6–21.4,16.9,9.5,18.0,32.0,43.7
801–1000,University of Costa RicaCosta Rica,15.6–21.4,18.2,6.9,19.1,0.6,48.2
801–1000,Czech University of Life Sciences Prague (CULS)Czech Republic,15.6–21.4,18.7,12.1,12.1,47.7,66.9
801–1000,University of DebrecenHungary,15.6–21.4,18.8,3.4,27.5,40.4,50.1
801–1000,Del Rosario UniversityColombia,15.6–21.4,17.7,8.1,25.6,31.9,45.7
801–1000,University of DerbyUnited Kingdom,15.6–21.4,16.4,8.5,29.5,32.4,54.4
801–1000,Ehime UniversityJapan,15.6–21.4,20.9,13.0,17.9,38.6,24.9
801–1000,The University of Electro-CommunicationsJapan,15.6–21.4,20.4,19.8,17.1,36.3,27.0
801–1000,University of Electronic Science and Technology of ChinaChina,15.6–21.4,19.6,14.3,21.4,86.9,20.0
801–1000,Erciyes UniversityTurkey,15.6–21.4,17.0,11.0,21.8,71.2,20.8
801–1000,Federal University of Ceará (UFC)Brazil,15.6–21.4,22.1,9.1,18.8,33.0,22.1
801–1000,Federal University of PelotasBrazil,15.6–21.4,18.3,8.1,35.0,1.1,19.7
801–1000,Federal University of PernambucoBrazil,15.6–21.4,23.2,9.1,14.6,47.0,20.4
801–1000,Federal University of Rio Grande do Norte (UFRN)Brazil,15.6–21.4,19.9,8.3,15.8,42.1,20.6
801–1000,Federal University of Santa CatarinaBrazil,15.6–21.4,25.0,10.6,23.6,38.4,26.1
801–1000,Federal University of São CarlosBrazil,15.6–21.4,25.5,12.0,15.9,32.3,22.4
801–1000,Feng Chia UniversityTaiwan,15.6–21.4,17.1,15.9,25.0,37.6,32.2
801–1000,Ferdowsi University of MashhadIran,15.6–21.4,22.9,14.7,20.1,35.8,20.2
801–1000,University of La FronteraChile,15.6–21.4,16.5,9.1,17.2,32.2,43.5
801–1000,Fu Jen Catholic UniversityTaiwan,15.6–21.4,17.9,13.3,24.6,45.3,24.7
801–1000,Universitas Gadjah MadaIndonesia,15.6–21.4,18.9,10.4,18.1,60.6,38.9
801–1000,Gdańsk University of TechnologyPoland,15.6–21.4,16.6,9.5,28.6,37.4,19.1
801–1000,University of GhanaGhana,15.6–21.4,17.7,18.3,20.4,34.2,48.4
801–1000,Gifu UniversityJapan,15.6–21.4,22.7,10.8,15.5,34.7,21.3
801–1000,Grigore T. Popa University of Medicine and PharmacyRomania,15.6–21.4,20.1,7.1,9.9,32.0,51.2
801–1000,University of GuilanIran,15.6–21.4,18.0,10.9,24.4,32.0,14.0
801–1000,Hallym UniversitySouth Korea,15.6–21.4,18.8,13.4,14.8,32.9,20.0
801–1000,Hamamatsu University School of MedicineJapan,15.6–21.4,27.5,6.0,21.2,37.2,17.4
801–1000,Hosei UniversityJapan,15.6–21.4,17.0,8.0,30.4,32.5,23.2
801–1000,Huaqiao UniversityChina,15.6–21.4,16.0,9.0,19.6,38.8,45.3
801–1000,University of IbadanNigeria,15.6–21.4,25.9,11.4,7.4,40.3,32.0
801–1000,Imam Abdulrahman Bin Faisal UniversitySaudi Arabia,15.6–21.4,20.7,6.3,5.3,32.3,70.8
801–1000,University of IndonesiaIndonesia,15.6–21.4,23.9,10.4,18.9,40.8,49.6
801–1000,University of IsfahanIran,15.6–21.4,24.8,20.2,9.1,41.4,16.1
801–1000,I-Shou UniversityTaiwan,15.6–21.4,16.1,14.4,15.5,49.0,28.7
801–1000,Istanbul UniversityTurkey,15.6–21.4,26.4,18.1,14.9,52.6,24.4
801–1000,Iwate UniversityJapan,15.6–21.4,20.7,10.4,16.4,41.7,21.3
801–1000,Izmir Institute of TechnologyTurkey,15.6–21.4,18.8,9.2,32.3,42.4,29.8
801–1000,Jamia Millia IslamiaIndia,15.6–21.4,29.2,7.5,25.4,33.8,20.8
801–1000,Jiangsu UniversityChinaExplore,15.6–21.4,21.5,9.9,16.6,51.5,27.6
801–1000,Jikei University School of MedicineJapan,15.6–21.4,25.5,8.6,28.3,35.1,18.6
801–1000,Jinan UniversityChinaExplore,15.6–21.4,21.4,13.8,19.1,37.2,44.1
801–1000,University of JordanJordan,15.6–21.4,19.3,9.1,11.5,34.8,62.8
801–1000,Kagoshima UniversityJapan,15.6–21.4,21.2,10.9,20.4,38.6,20.8
801–1000,Kansai Medical UniversityJapan,15.6–21.4,26.9,7.0,28.4,32.2,16.8
801–1000,Kasetsart UniversityThailand,15.6–21.4,18.4,10.7,10.5,40.4,36.3
801–1000,University of KeralaIndia,15.6–21.4,31.5,11.8,12.3,31.8,13.6
801–1000,Khon Kaen UniversityThailand,15.6–21.4,19.8,9.3,16.9,53.5,30.9
801–1000,Kindai UniversityJapan,15.6–21.4,15.6,9.4,35.4,37.0,20.4
801–1000,King Mongkut’s Institute of Technology LadkrabangThailand,15.6–21.4,16.8,18.0,10.2,88.6,19.3
801–1000,Kitasato UniversityJapan,15.6–21.4,23.5,8.8,19.6,43.3,15.7
801–1000,Kyoto Institute of TechnologyJapan,15.6–21.4,23.1,13.9,8.0,40.4,20.6
801–1000,Kyushu Institute of Technology (Kyutech)Japan,15.6–21.4,20.2,11.9,18.2,46.4,24.8
801–1000,University of LatviaLatvia,15.6–21.4,18.8,9.3,20.0,32.3,40.1
801–1000,Lobachevsky State University of Nizhni NovgorodRussian Federation,15.6–21.4,24.4,11.0,10.7,41.9,27.3
801–1000,London South Bank UniversityUnited Kingdom,15.6–21.4,16.4,8.9,12.1,32.7,69.7
801–1000,Mansoura UniversityEgypt,15.6–21.4,17.4,6.5,29.3,40.0,36.2
801–1000,Marmara UniversityTurkey,15.6–21.4,19.4,22.7,16.5,31.7,20.5
