
1,University of OxfordUnited Kingdom,95.0,89.6,99.1,99.2,62.5,94.5
601—800,Bournemouth UniversityUnited Kingdom,18.6—27.5,17.0,14.9,32.4,32.4,72.7
601—800,University of BradfordUnited Kingdom,18.6—27.5,17.9,14.4,25.9,36.0,78.2
601—800,University of BrightonUnited Kingdom,18.6—27.5,15.8,12.3,37.4,33.5,64.7
601—800,Brno University of TechnologyCzech Republic,18.6—27.5,17.6,12.0,30.1,38.8,40.4
601—800,Budapest University of Technology and EconomicsHungary,18.6—27.5,15.8,13.6,32.2,45.8,28.5
601—800,COMSATS Institute of Information TechnologyPakistan,18.6—27.5,16.7,7.1,45.2,32.1,43.5
601—800,University of CalcuttaIndia,18.6—27.5,32.6,11.1,16.6,33.5,14.0
601—800,Capital Medical UniversityChina,18.6—27.5,27.1,18.2,17.1,34.2,19.1
601—800,University of Castilla-La ManchaSpain,18.6—27.5,16.8,10.8,35.3,34.3,30.5
601—800,University of Central LancashireUnited Kingdom,18.6—27.5,15.4,11.1,33.0,32.7,55.7
601—800,Chang Gung UniversityTaiwan,18.6—27.5,21.3,25.1,30.3,36.4,17.1
601—800,Carlos III University of MadridSpain,18.6—27.5,24.7,15.9,29.6,37.2,53.1
601—800,"University of Chemistry and Technology, PragueCzech Republic",18.6—27.5,24.1,7.2,23.4,39.0,48.6
601—800,Chiang Mai UniversityThailand,18.6—27.5,18.6,11.5,29.7,35.9,33.7
601—800,Chiba UniversityJapan,18.6—27.5,27.6,16.3,32.7,51.7,23.1
601—800,"China University of Geosciences, WuhanChina",18.6—27.5,20.0,20.3,35.3,50.2,18.3
601—800,"China University of Petroleum, BeijingChina",18.6—27.5,24.3,25.5,8.8,100.0,18.3
601—800,Chonbuk National UniversitySouth Korea,18.6—27.5,19.2,14.9,25.6,36.1,27.7
601—800,Chonnam National UniversitySouth Korea,18.6—27.5,17.5,13.4,31.1,35.6,22.5
601—800,Chulalongkorn UniversityThailand,18.6—27.5,26.6,16.8,19.0,50.2,33.0
601—800,Chung Yuan Christian UniversityTaiwan,18.6—27.5,14.9,23.2,17.7,43.2,21.5
601—800,Clemson UniversityUnited States,18.6—27.5,23.5,22.0,33.0,38.8,35.6
601—800,Comenius University in BratislavaSlovakia,18.6—27.5,21.9,11.7,24.0,32.4,47.9
601—800,University of ConcepciónChile,18.6—27.5,15.5,13.0,20.8,56.4,46.2
601—800,Coventry UniversityUnited Kingdom,18.6—27.5,17.0,9.2,27.7,32.6,76.1
601—800,Czech Technical University in PragueCzech Republic,18.6—27.5,18.9,20.8,36.4,38.5,42.4
601—800,Dalian University of TechnologyChina,18.6—27.5,21.8,20.1,29.3,81.5,21.0
601—800,De Montfort UniversityUnited Kingdom,18.6—27.5,16.3,12.4,37.7,32.8,62.1
601—800,University of DelhiIndia,18.6—27.5,39.0,17.3,21.9,32.1,15.9
601—800,Diego Portales UniversityChile,18.6—27.5,11.8,8.5,52.2,32.8,48.6
601—800,Dublin Institute of TechnologyIreland,18.6—27.5,15.0,10.4,27.7,32.1,72.6
601—800,University of East LondonUnited Kingdom,18.6—27.5,18.8,12.8,11.7,32.2,76.7
601—800,Eastern Mediterranean UniversityNorthern Cyprus,18.6—27.5,13.3,7.7,24.1,32.8,71.5
601—800,Edinburgh Napier UniversityUnited Kingdom,18.6—27.5,14.2,10.6,23.6,35.1,73.6
601—800,Ehime UniversityJapan,18.6—27.5,24.3,29.5,18.2,37.5,24.5
601—800,Eötvös Loránd UniversityHungary,18.6—27.5,20.7,11.8,34.8,32.9,46.5
601—800,Federal University of ABC (UFABC)Brazil,18.6—27.5,14.9,12.8,33.4,36.4,31.9
601—800,Federal University of Minas GeraisBrazil,18.6—27.5,30.6,14.3,25.5,33.6,22.7
601—800,Federal University of Paraná (UFPR)Brazil,18.6—27.5,24.3,23.9,8.0,32.1,17.2
601—800,Federal University of Rio Grande do SulBrazil,18.6—27.5,31.0,10.8,23.9,32.1,21.5
601—800,Federal University of Rio de JaneiroBrazil,18.6—27.5,31.1,15.7,20.1,41.7,27.9
601—800,Federal University of Santa CatarinaBrazil,18.6—27.5,25.3,12.4,20.1,54.0,24.4
601—800,Federal University of São Paulo (UNIFESP)Brazil,18.6—27.5,37.5,19.1,26.8,32.1,22.3
601—800,Feng Chia UniversityTaiwan,18.6—27.5,14.8,15.6,36.0,38.0,26.0
601—800,Florida Institute of TechnologyUnited States,18.6—27.5,25.5,13.4,28.8,36.6,60.6
601—800,University of La FronteraChile,18.6—27.5,14.3,10.2,22.8,53.0,40.9
601—800,University of GhanaGhana,18.6—27.5,16.1,24.7,19.5,34.8,49.5
601—800,Glasgow Caledonian UniversityUnited Kingdom,18.6—27.5,18.0,10.7,38.8,33.2,59.3
601—800,University of GreenwichUnited Kingdom,18.6—27.5,15.4,11.2,35.9,33.4,82.9
601—800,Hacettepe UniversityTurkey,18.6—27.5,20.3,10.5,36.5,32.6,21.9
601—800,University of HaifaIsrael,18.6—27.5,22.2,24.7,27.7,33.7,35.3
601—800,Hofstra UniversityUnited States,18.6—27.5,35.8,4.8,18.9,32.1,26.6
601—800,University of HuddersfieldUnited Kingdom,18.6—27.5,18.3,12.6,24.5,32.9,63.6
601—800,Hunan UniversityChina,18.6—27.5,17.0,17.0,34.8,45.2,16.2
601—800,ISCTE-University Institute of LisbonPortugal,18.6—27.5,24.8,23.2,15.2,36.9,45.2
601—800,Indian Institute of Technology GuwahatiIndia,18.6—27.5,26.6,16.6,42.1,35.4,14.6
601—800,Inha UniversitySouth Korea,18.6—27.5,21.3,19.8,23.3,59.9,25.2
601—800,Isfahan University of TechnologyIran,18.6—27.5,19.5,20.0,38.4,89.8,18.9
601—800,Istanbul UniversityTurkey,18.6—27.5,22.5,23.6,11.8,52.4,22.2
601—800,Jagiellonian UniversityPoland,18.6—27.5,23.8,14.7,38.1,33.6,34.6
601—800,University of JaénSpain,18.6—27.5,13.7,10.9,50.1,34.2,25.9
601—800,Jikei University School of MedicineJapan,18.6—27.5,32.4,10.9,15.2,35.3,13.9
601—800,Jilin UniversityChina,18.6—27.5,28.1,15.9,20.5,42.2,25.2
601—800,University of JohannesburgSouth Africa,18.6—27.5,16.7,18.4,23.5,37.4,43.2
601—800,Jordan University of Science and TechnologyJordan,18.6—27.5,10.4,7.6,50.2,33.2,62.4
601—800,Juntendo UniversityJapan,18.6—27.5,34.5,11.3,23.5,49.1,18.3
601—800,K.N. Toosi University of TechnologyIran,18.6—27.5,18.9,13.2,28.0,43.0,14.3
601—800,Kanazawa UniversityJapan,18.6—27.5,27.5,16.0,36.6,34.2,20.3
601—800,Kaohsiung Medical UniversityTaiwan,18.6—27.5,20.5,18.5,25.4,35.2,22.1
601—800,Universiti Kebangsaan MalaysiaMalaysia,18.6—27.5,30.6,18.6,11.1,34.0,33.8
601—800,Keio UniversityJapan,18.6—27.5,30.3,20.7,30.5,40.9,25.9
601—800,King Juan Carlos UniversitySpain,18.6—27.5,14.8,9.5,35.3,35.0,39.2
601—800,King Mongkut’s University of Technology ThonburiThailand,18.6—27.5,16.6,11.4,42.1,80.3,28.8
601—800,Kingston UniversityUnited Kingdom,18.6—27.5,16.6,14.2,27.5,32.7,79.7
601—800,Kindai UniversityJapan,18.6—27.5,18.8,8.3,33.0,35.6,17.9
601—800,Kobe UniversityJapan,18.6—27.5,29.3,19.2,25.3,41.5,22.7
601—800,Kochi UniversityJapan,18.6—27.5,20.0,9.4,42.7,39.6,25.9
601—800,Konkuk UniversitySouth Korea,18.6—27.5,23.8,24.5,20.2,36.7,24.0
601—800,Kumamoto UniversityJapan,18.6—27.5,25.8,12.3,31.3,43.4,24.3
601—800,Kuwait UniversityKuwait,18.6—27.5,18.1,8.9,28.3,37.1,69.4
601—800,Kyungpook National UniversitySouth Korea,18.6—27.5,19.2,17.9,21.4,39.6,23.4
601—800,University of La LagunaSpain,18.6—27.5,16.9,9.6,48.5,32.7,47.1
601—800,Leeds Beckett UniversityUnited Kingdom,18.6—27.5,15.7,10.8,28.4,32.6,41.5
601—800,University of LincolnUnited Kingdom,18.6—27.5,15.8,12.1,22.6,33.3,61.2
601—800,University of LjubljanaSlovenia,18.6—27.5,24.0,14.7,27.3,35.4,35.8
601—800,London Metropolitan UniversityUnited Kingdom,18.6—27.5,16.1,11.5,19.4,32.6,82.0
601—800,Manchester Metropolitan UniversityUnited Kingdom,18.6—27.5,18.2,11.4,32.8,32.3,57.2
601—800,Masaryk UniversityCzech Republic,18.6—27.5,20.8,18.1,34.3,33.5,54.3
601—800,Miami UniversityUnited States,18.6—27.5,21.3,18.5,40.1,34.2,28.0
601—800,Middle East Technical UniversityTurkey,18.6—27.5,27.3,19.5,31.4,58.8,27.8
601—800,University of MurciaSpain,18.6—27.5,18.4,12.7,31.0,33.5,32.0
601—800,Nagasaki UniversityJapan,18.6—27.5,25.1,10.8,17.9,35.0,23.7
601—800,Nagoya City UniversityJapan,18.6—27.5,26.1,12.2,31.2,41.5,18.4
601—800,Nagoya Institute of TechnologyJapan,18.6—27.5,19.1,18.7,18.5,48.0,19.7
601—800,Nanjing Agricultural UniversityChina,18.6—27.5,22.8,15.2,38.6,42.9,16.4
601—800,Nanjing Medical UniversityChina,18.6—27.5,27.2,22.9,33.0,33.2,18.2
601—800,Nanjing Normal UniversityChina,18.6—27.5,17.9,9.0,33.8,46.9,15.7
601—800,National Central UniversityTaiwan,18.6—27.5,26.6,23.6,21.3,65.8,28.4
601—800,National Chung Cheng UniversityTaiwan,18.6—27.5,19.6,21.6,17.5,39.7,18.5
601—800,National Chung Hsing UniversityTaiwan,18.6—27.5,18.8,15.4,25.5,42.1,18.5
601—800,National University of Sciences and TechnologyPakistan,18.6—27.5,19.9,8.1,36.2,32.6,35.2
601—800,National Sun Yat-Sen UniversityTaiwan,18.6—27.5,23.8,27.2,28.9,44.5,26.4
601—800,National Taiwan Ocean UniversityTaiwan,18.6—27.5,16.3,18.7,23.0,51.3,21.1
601—800,National Institute of Technology RourkelaIndia,18.6—27.5,21.5,8.6,31.7,32.7,14.0
601—800,Niigata UniversityJapan,18.6—27.5,23.7,10.6,19.1,36.1,22.2
601—800,University of North Carolina at GreensboroUnited States,18.6—27.5,19.3,15.5,41.6,33.2,19.4
601—800,Northeast Normal UniversityChina,18.6—27.5,19.0,5.1,54.2,34.0,15.0
601—800,Northeastern UniversityChina,18.6—27.5,21.0,22.0,7.8,98.6,24.8
601—800,Northumbria UniversityUnited Kingdom,18.6—27.5,17.6,13.2,38.4,33.0,61.2
601—800,Northwestern Polytechnical UniversityChina,18.6—27.5,26.3,27.2,8.4,78.3,16.4
601—800,Nottingham Trent UniversityUnited Kingdom,18.6—27.5,16.1,10.6,32.2,32.3,55.3
601—800,Oakland UniversityUnited States,18.6—27.5,17.4,11.8,24.5,33.5,24.5
601—800,Ohio UniversityUnited States,18.6—27.5,24.9,14.2,28.5,34.2,29.5
601—800,Okayama UniversityJapan,18.6—27.5,26.1,14.6,26.4,44.0,21.9
601—800,Osaka City UniversityJapan,18.6—27.5,28.5,13.4,33.6,40.2,21.8
601—800,University of OviedoSpain,18.6—27.5,18.3,12.4,44.2,33.4,30.5
601—800,Palacký University OlomoucCzech Republic,18.6—27.5,19.0,12.6,40.8,32.9,52.2
601—800,Panjab UniversityIndia,18.6—27.5,23.8,9.2,46.2,32.3,15.2
601—800,University of PatrasGreece,18.6—27.5,15.3,11.4,35.9,43.6,34.6
601—800,Peter the Great St Petersburg Polytechnic UniversityRussian Federation,18.6—27.5,30.9,15.9,17.1,48.8,40.1
601—800,Pontifical Catholic University of Rio Grande do Sul (PUCRS)Brazil,18.6—27.5,20.3,11.8,28.7,46.2,23.1
601—800,Pontifical Catholic University of Rio de Janeiro (PUC-Rio)Brazil,18.6—27.5,27.3,23.9,20.6,100.0,35.2
601—800,University of PretoriaSouth Africa,18.6—27.5,22.7,24.1,25.6,63.2,47.1
601—800,Universiti Putra MalaysiaMalaysia,18.6—27.5,26.9,24.3,14.4,36.3,59.6
601—800,University of PécsHungary,18.6—27.5,20.0,9.1,33.1,38.2,55.9
601—800,Quaid-i-azam UniversityPakistan,18.6—27.5,18.2,0.8,56.9,32.1,39.9
601—800,Rochester Institute of TechnologyUnited States,18.6—27.5,19.8,16.2,30.9,33.7,33.8
601—800,University of RoehamptonUnited Kingdom,18.6—27.5,16.6,17.4,18.3,32.2,66.5
601—800,Universiti Sains MalaysiaMalaysia,18.6—27.5,33.1,16.0,13.1,37.9,44.2
601—800,University of SalamancaSpain,18.6—27.5,23.3,14.4,32.2,35.2,44.5
601—800,University of SalfordUnited Kingdom,18.6—27.5,19.6,14.4,23.7,32.7,64.9
601—800,University of Santiago de CompostelaSpain,18.6—27.5,19.8,14.9,40.9,35.7,42.4
601—800,Savitribai Phule Pune UniversityIndia,18.6—27.5,38.7,11.4,14.8,33.0,18.6
601—800,University of Science and Technology BeijingChina,18.6—27.5,26.8,22.4,10.8,63.3,16.3
601—800,University of SevilleSpain,18.6—27.5,19.5,13.9,33.1,37.9,34.4
601—800,Shantou UniversityChina,18.6—27.5,17.5,10.2,33.3,35.1,32.4
601—800,Shinshu UniversityJapan,18.6—27.5,22.3,11.4,26.2,37.3,21.1
601—800,Shiraz UniversityIran,18.6—27.5,19.1,19.4,17.7,54.7,15.2
601—800,Sichuan UniversityChina,18.6—27.5,26.1,21.2,20.1,76.3,18.3
601—800,Sohag UniversityEgypt,18.6—27.5,21.6,1.8,30.9,32.1,43.4
601—800,South China University of TechnologyChina,18.6—27.5,20.3,19.4,39.5,67.9,18.6
601—800,University of Southern QueenslandAustralia,18.6—27.5,21.8,14.6,20.7,32.7,67.7
601—800,Sri Venkateswara UniversityIndia,18.6—27.5,34.3,11.5,11.2,32.8,15.5
601—800,Suez Canal UniversityEgypt,18.6—27.5,16.6,22.5,18.7,32.1,44.9
601—800,Sultan Qaboos UniversityOman,18.6—27.5,23.2,9.6,17.0,40.9,70.3
601—800,Suranaree University of TechnologyThailand,18.6—27.5,20.6,10.9,22.4,33.6,31.5
601—800,University of SzegedHungary,18.6—27.5,20.6,11.0,30.0,36.1,50.8
601—800,São Paulo State University (UNESP)Brazil,18.6—27.5,29.5,18.8,9.2,34.5,18.8
601—800,TOBB University of Economics and TechnologyTurkey,18.6—27.5,13.6,10.6,28.3,32.4,30.1
601—800,Taipei Medical UniversityTaiwan,18.6—27.5,26.4,21.1,27.3,97.9,28.4
601—800,Tallinn University of TechnologyEstonia,18.6—27.5,14.7,11.4,44.7,44.7,42.5
601—800,Tata Institute of Fundamental ResearchIndia,18.6—27.5,24.4,10.0,45.1,32.1,37.2
601—800,Technical University of MadridSpain,18.6—27.5,21.9,13.7,30.8,39.1,41.9
601—800,Teesside UniversityUnited Kingdom,18.6—27.5,15.8,8.8,34.4,32.4,44.4
601—800,University of TehranIran,18.6—27.5,27.8,12.6,22.1,32.1,19.1
601—800,Tehran University of Medical SciencesIran,18.6—27.5,50.2,14.2,14.1,33.6,15.5
601—800,Universiti Teknologi MalaysiaMalaysia,18.6—27.5,26.8,15.7,27.1,33.1,54.8
601—800,Texas Tech UniversityUnited States,18.6—27.5,27.7,16.6,25.4,33.6,41.1
601—800,University of Texas at El PasoUnited States,18.6—27.5,20.7,20.9,20.9,32.1,33.0
601—800,Tezpur UniversityIndia,18.6—27.5,22.4,14.2,39.8,32.2,12.3
601—800,Tokushima UniversityJapan,18.6—27.5,27.4,17.9,14.2,54.3,18.5
601—800,Tokyo University of Agriculture and TechnologyJapan,18.6—27.5,26.4,22.9,20.8,44.6,20.9
601—800,Tokyo University of ScienceJapan,18.6—27.5,21.1,23.7,22.5,37.8,16.8
601—800,Toyohashi University of Technology (TUT)Japan,18.6—27.5,22.3,17.2,16.8,47.7,24.7
601—800,Universiti Teknologi PetronasMalaysia,18.6—27.5,25.1,17.0,10.3,65.5,64.4
601—800,University of VigoSpain,18.6—27.5,15.5,11.7,33.2,37.0,36.5
601—800,Vilnius UniversityLithuania,18.6—27.5,19.2,12.7,35.0,40.2,40.4
601—800,Waseda UniversityJapan,18.6—27.5,25.9,20.0,30.1,35.6,32.4
601—800,University of the West of EnglandUnited Kingdom,18.6—27.5,15.6,13.4,38.3,32.9,53.3
601—800,University of the West of ScotlandUnited Kingdom,18.6—27.5,14.0,10.3,40.0,32.3,56.7
601—800,West University of TimişoaraRomania,18.6—27.5,18.1,7.9,29.2,32.1,29.8
601—800,University of the Western CapeSouth Africa,18.6—27.5,17.9,14.3,40.1,32.7,58.4
601—800,University of WestminsterUnited Kingdom,18.6—27.5,15.6,14.0,22.2,32.4,81.0
601—800,University of WindsorCanada,18.6—27.5,18.0,13.7,24.7,35.3,48.3
601—800,Yamagata UniversityJapan,18.6—27.5,22.3,10.0,22.8,50.4,19.4
601—800,University of YamanashiJapan,18.6—27.5,25.3,10.2,19.5,35.9,19.8
601—800,Yeungnam UniversitySouth Korea,18.6—27.5,33.1,11.4,35.0,38.9,28.0
601—800,Yokohama City UniversityJapan,18.6—27.5,23.8,6.4,38.0,39.4,16.9
601—800,Yuan Ze UniversityTaiwan,18.6—27.5,17.1,14.1,25.3,45.7,20.9
601—800,École Centrale de LyonFrance,18.6—27.5,28.8,15.0,23.7,82.7,64.9
601—800,Izmir Institute of TechnologyTurkey,18.6—27.5,17.7,9.0,25.2,42.5,29.2
> 800,Acharya Nagarjuna UniversityIndia,8.3—18.5,36.2,7.8,1.7,39.9,17.1
> 800,Adam Mickiewicz UniversityPoland,8.3—18.5,17.6,10.4,20.4,32.7,28.1
> 800,"University of Agriculture, FaisalabadPakistan",8.3—18.5,14.8,12.2,20.6,32.2,26.2
> 800,Ain Shams UniversityEgypt,8.3—18.5,19.2,7.9,9.6,33.3,31.2
> 800,Alexandria UniversityEgypt,8.3—18.5,16.2,8.7,20.6,34.8,42.2
> 800,Alexandru Ioan Cuza UniversityRomania,8.3—18.5,20.1,11.7,11.2,32.2,48.7
> 800,Amity UniversityIndia,8.3—18.5,15.0,7.5,10.0,32.9,16.6
> 800,Amrita Vishwa VidyapeethamIndia,8.3—18.5,18.7,6.0,10.8,44.4,37.1
> 800,Anadolu UniversityTurkey,8.3—18.5,10.9,8.9,15.3,39.3,15.1
> 800,"University of the Andes, VenezuelaVenezuela",8.3—18.5,13.1,6.9,13.2,32.1,41.5
> 800,Andhra UniversityIndia,8.3—18.5,33.0,8.1,1.6,35.5,15.0
> 800,Ankara UniversityTurkey,8.3—18.5,18.0,5.3,10.4,32.6,18.8
> 800,Autonomous University of Nuevo LeónMexico,8.3—18.5,11.6,6.7,8.1,32.1,28.2
> 800,Autonomous University of PueblaMexico,8.3—18.5,14.6,8.2,9.7,32.1,22.2
> 800,Autonomous University of the State of MexicoMexico,8.3—18.5,15.6,8.6,5.4,32.4,23.1
> 800,Bahauddin Zakariya UniversityPakistan,8.3—18.5,13.2,10.1,24.0,0.0,25.8
> 800,Bandung Institute of Technology (ITB)Indonesia,8.3—18.5,19.0,11.1,1.9,84.4,28.0
> 800,Belarusian State UniversityBelarus,8.3—18.5,20.1,9.0,11.0,32.1,52.3
> 800,University of BelgradeSerbia,8.3—18.5,17.4,12.5,20.7,36.7,32.2
> 800,University of BucharestRomania,8.3—18.5,22.3,7.4,9.4,32.2,25.5
> 800,Cairo UniversityEgypt,8.3—18.5,18.2,11.8,15.8,33.4,30.6
> 800,Central South UniversityChina,8.3—18.5,23.7,11.3,18.5,48.7,14.6
> 800,University of Cergy-PontoiseFrance,8.3—18.5,18.9,7.5,16.8,34.8,55.8
> 800,Chiba Institute of TechnologyJapan,8.3—18.5,13.5,9.6,8.9,34.5,15.0
> 800,China University of Mining and TechnologyChina,8.3—18.5,19.2,14.4,11.3,65.4,13.4
> 800,Chongqing UniversityChina,8.3—18.5,18.0,17.5,14.4,65.4,18.4
> 800,Chungnam National UniversitySouth Korea,8.3—18.5,23.6,9.2,13.0,48.5,20.5
> 800,Chuo UniversityJapan,8.3—18.5,23.3,8.5,18.6,34.4,20.0
> 800,Cochin University of Science and TechnologyIndia,8.3—18.5,25.9,12.8,4.4,32.1,14.8
> 800,University of ColomboSri Lanka,8.3—18.5,12.2,6.8,11.0,32.1,37.0
> 800,University of Costa RicaCosta Rica,8.3—18.5,19.3,7.7,16.6,2.5,42.4
> 800,Czech University of Life Sciences Prague (CULS)Czech Republic,8.3—18.5,15.8,11.4,9.1,48.5,65.7
> 800,University of DebrecenHungary,8.3—18.5,17.5,4.3,23.4,37.1,48.7
> 800,Doshisha UniversityJapan,8.3—18.5,14.7,6.2,7.2,33.5,22.1
> 800,University of Electronic Science and Technology of ChinaChina,8.3—18.5,16.0,6.6,15.0,32.1,17.2
> 800,Embry-Riddle Aeronautical UniversityUnited States,8.3—18.5,18.0,6.6,12.2,33.2,25.6
> 800,Erciyes UniversityTurkey,8.3—18.5,15.4,10.1,26.6,37.1,19.8
> 800,Federal University of BahiaBrazil,8.3—18.5,18.5,5.2,14.4,1.1,22.2
> 800,Federal University of Ceará (UFC)Brazil,8.3—18.5,22.9,4.7,16.6,1.5,19.8
> 800,Federal University of GoiásBrazil,8.3—18.5,17.4,7.1,14.0,32.1,18.9
> 800,Federal University of PernambucoBrazil,8.3—18.5,23.5,5.0,11.5,32.1,18.5
> 800,Federal University of Rio Grande do Norte (UFRN)Brazil,8.3—18.5,20.9,8.2,10.6,44.0,18.5
> 800,Federal University of Santa MariaBrazil,8.3—18.5,20.3,5.0,7.2,32.8,14.5
> 800,Federal University of São CarlosBrazil,8.3—18.5,23.0,6.8,12.9,32.1,21.4
> 800,Federal University of ViçosaBrazil,8.3—18.5,21.8,8.8,6.4,53.1,16.2
> 800,Federal University of LavrasBrazil,8.3—18.5,31.9,14.2,5.1,43.7,14.9
> 800,Ferdowsi University of MashhadIran,8.3—18.5,21.6,8.6,16.1,0.6,19.3
> 800,Fluminense Federal UniversityBrazil,8.3—18.5,18.4,7.9,8.5,32.3,22.7
> 800,Fu Jen Catholic UniversityTaiwan,8.3—18.5,13.8,9.9,19.3,45.9,20.9
> 800,Gazi UniversityTurkey,8.3—18.5,17.5,9.1,9.6,36.8,14.5
> 800,Gdańsk University of TechnologyPoland,8.3—18.5,14.8,9.2,28.3,37.6,17.6
> 800,Gifu UniversityJapan,8.3—18.5,21.8,12.0,16.2,36.0,19.7
> 800,University of GuadalajaraMexico,8.3—18.5,14.9,3.1,6.1,32.1,27.7
> 800,Gunma UniversityJapan,8.3—18.5,22.3,11.5,13.1,44.1,17.1
> 800,Hallym UniversitySouth Korea,8.3—18.5,18.6,7.2,11.3,33.3,17.7
> 800,Hashemite UniversityJordan,8.3—18.5,8.2,7.6,20.3,32.1,40.8
> 800,Hosei UniversityJapan,8.3—18.5,14.1,4.9,14.0,33.1,20.8
> 800,I-Shou UniversityTaiwan,8.3—18.5,12.7,14.8,15.7,47.9,27.0
> 800,University of IbadanNigeria,8.3—18.5,27.5,11.3,5.7,40.4,28.8
> 800,University of IndonesiaIndonesia,8.3—18.5,17.5,9.7,12.6,44.0,33.0
> 800,Islamic Azad University KarajIran,8.3—18.5,14.0,7.8,15.2,32.1,15.8
> 800,Ivane Javakhishvili Tbilisi State UniversityGeorgia,8.3—18.5,12.1,9.0,2.1,32.9,37.8
> 800,Iwate UniversityJapan,8.3—18.5,19.8,6.6,12.8,42.0,20.2
> 800,Jiangsu UniversityChina,8.3—18.5,20.5,8.5,11.6,52.8,25.2
> 800,Jinan UniversityChina,8.3—18.5,19.1,13.2,14.8,36.7,41.9
> 800,University of JordanJordan,8.3—18.5,19.2,6.0,9.6,33.8,66.4
> 800,Kansai UniversityJapan,8.3—18.5,24.3,6.7,9.9,32.7,21.4
> 800,University of KarachiPakistan,8.3—18.5,17.1,8.3,4.3,32.1,29.4
> 800,Kasetsart UniversityThailand,8.3—18.5,14.5,9.7,8.7,40.2,34.7
> 800,Kaunas University of TechnologyLithuania,8.3—18.5,17.5,10.9,4.2,36.1,21.5
> 800,Khon Kaen UniversityThailand,8.3—18.5,18.5,8.5,21.3,45.6,29.9
> 800,King Mongkut’s Institute of Technology LadkrabangThailand,8.3—18.5,14.0,21.8,11.3,83.1,17.9
> 800,Kwansei Gakuin UniversityJapan,8.3—18.5,15.1,7.1,5.7,32.8,25.6
> 800,Kyushu Institute of Technology (Kyutech)Japan,8.3—18.5,18.0,10.5,14.3,50.5,22.6
> 800,University of LahorePakistan,8.3—18.5,12.2,7.5,10.9,32.1,32.1
> 800,University of LatviaLatvia,8.3—18.5,21.7,12.0,14.9,32.9,31.8
> 800,Lobachevsky State University of Nizhni NovgorodRussian Federation,8.3—18.5,25.8,10.9,7.3,41.2,23.8
> 800,London South Bank UniversityUnited Kingdom,8.3—18.5,14.4,8.3,15.2,32.5,68.5
> 800,Londrina State UniversityBrazil,8.3—18.5,19.9,6.7,7.9,32.1,15.5
> 800,Lviv Polytechnic National UniversityUkraine,8.3—18.5,16.6,7.6,1.0,32.4,25.0
> 800,Maharaja Sayajirao University of BarodaIndia,8.3—18.5,15.9,8.5,16.4,32.3,12.3
> 800,Manipal UniversityIndia,8.3—18.5,20.7,9.2,2.3,32.2,25.0
> 800,Mansoura UniversityEgypt,8.3—18.5,15.7,2.6,19.0,32.1,37.1
> 800,Marmara UniversityTurkey,8.3—18.5,14.8,3.2,10.4,32.1,19.8
> 800,University of Marrakech Cadi AyyadMorocco,8.3—18.5,14.1,6.8,23.4,34.2,41.9
> 800,Meiji UniversityJapan,8.3—18.5,14.7,10.5,16.9,43.2,20.9
> 800,Ming Chuan UniversityTaiwan,8.3—18.5,12.2,8.0,8.8,32.5,24.8
> 800,Mohammed V University of RabatMorocco,8.3—18.5,21.8,7.7,9.8,37.6,31.3
> 800,University of MonastirTunisia,8.3—18.5,15.9,7.0,9.6,32.1,39.4
> 800,Tokyo City UniversityJapan,8.3—18.5,16.4,8.8,10.1,36.9,17.4
> 800,Nagaoka University of TechnologyJapan,8.3—18.5,24.2,12.4,14.0,38.9,31.4
> 800,University of NairobiKenya,8.3—18.5,13.6,10.0,20.2,32.9,46.3
> 800,Nanjing Tech UniversityChina,8.3—18.5,15.4,11.5,16.1,67.7,15.7
> 800,National Chengchi UniversityTaiwan,8.3—18.5,18.9,13.7,10.9,34.6,41.4
> 800,National Research University of Electronic Technology (MIET)Russian Federation,8.3—18.5,18.8,11.1,11.9,33.8,28.3
> 800,National Research Saratov State UniversityRussian Federation,8.3—18.5,19.4,12.3,18.7,36.0,31.4
> 800,National University of Science and Technology (MISiS)Russian Federation,8.3—18.5,23.5,13.9,8.7,50.2,40.9
> 800,National University of the SouthArgentina,8.3—18.5,21.3,6.9,8.8,1.1,17.5
> 800,National Taipei University of TechnologyTaiwan,8.3—18.5,15.8,13.7,17.9,74.0,19.1
> 800,National Technical University of Ukraine – Kyiv Polytechnic InstituteUkraine,8.3—18.5,21.8,9.5,1.5,33.3,17.8
> 800,Nicolaus Copernicus University in ToruńPoland,8.3—18.5,18.6,8.0,16.3,33.7,22.6
> 800,Novosibirsk State Technical UniversityRussian Federation,8.3—18.5,20.3,10.4,3.2,37.2,31.3
> 800,Ocean University of ChinaChina,8.3—18.5,18.9,11.4,21.0,46.6,17.2
> 800,Oita UniversityJapan,8.3—18.5,22.7,7.3,10.3,33.3,16.4
> 800,Osaka Prefecture UniversityJapan,8.3—18.5,23.2,11.5,16.9,39.8,19.1
> 800,Osmania UniversityIndia,8.3—18.5,29.6,12.2,7.3,32.4,9.1
> 800,Federal University of Ouro PretoBrazil,8.3—18.5,14.5,4.6,13.2,33.9,17.2
> 800,University of PardubiceCzech Republic,8.3—18.5,15.6,12.1,16.5,32.8,23.5
> 800,RUDN UniversityRussian Federation,8.3—18.5,23.3,9.8,2.6,35.1,44.6
> 800,University of the PhilippinesPhilippines,8.3—18.5,20.1,9.3,13.5,40.8,42.1
